checkinId,studentId,date,moodScore,moodLabel,notes,isAnonymous,schoolId
CHK-000328,STU-2026-0003,2026-03-11,4,good,"Nothing notable happened today, routine classes and caught the bus on time.",False,SCH-001
CHK-000329,STU-2026-0003,2026-03-12,5,great,"Had lots of fun during sports period today, feeling refreshed and positive.",False,SCH-001
CHK-000330,STU-2026-0003,2026-03-13,4,good,,False,SCH-001
CHK-000331,STU-2026-0003,2026-03-16,5,great,,False,SCH-001
CHK-000332,STU-2026-0003,2026-03-17,4,good,,False,SCH-001
CHK-000333,STU-2026-0003,2026-03-18,5,great,,False,SCH-001
CHK-000334,STU-2026-0003,2026-03-19,5,great,,False,SCH-001
CHK-000335,STU-2026-0003,2026-03-20,5,great,Scored well on the math quiz! Hard work is finally paying off.,False,SCH-001
CHK-000336,STU-2026-0003,2026-03-23,5,great,,False,SCH-001
CHK-000337,STU-2026-0003,2026-03-24,4,good,,False,SCH-001
CHK-000338,STU-2026-0003,2026-03-25,5,great,,False,SCH-001
CHK-000339,STU-2026-0003,2026-03-26,5,great,"Really enjoyed chemistry lab today, our titration experiment worked out great!",False,SCH-001
CHK-000340,STU-2026-0003,2026-03-27,4,good,,False,SCH-001
CHK-000341,STU-2026-0003,2026-03-30,4,good,,False,SCH-001
CHK-000342,STU-2026-0003,2026-03-31,5,great,,False,SCH-001
CHK-000343,STU-2026-0003,2026-04-01,4,good,,False,SCH-001
CHK-000344,STU-2026-0003,2026-04-02,4,good,Classes went as scheduled. Need to finish history assignment tonight.,False,SCH-001
CHK-000345,STU-2026-0003,2026-04-03,5,great,,False,SCH-001
CHK-000346,STU-2026-0003,2026-04-06,5,great,,False,SCH-001
CHK-000347,STU-2026-0003,2026-04-07,4,good,,False,SCH-001
CHK-000348,STU-2026-0003,2026-04-08,5,great,,False,SCH-001
CHK-000349,STU-2026-0003,2026-04-09,5,great,,False,SCH-001
CHK-000350,STU-2026-0003,2026-04-10,4,good,,True,SCH-001
CHK-000351,STU-2026-0003,2026-04-13,4,good,,False,SCH-001
CHK-000352,STU-2026-0003,2026-04-14,4,good,"Feeling energetic and happy, had a wonderful conversation with my classmates.",False,SCH-001
CHK-000353,STU-2026-0003,2026-04-15,4,good,,False,SCH-001
CHK-000354,STU-2026-0003,2026-04-16,4,good,,False,SCH-001
CHK-000355,STU-2026-0003,2026-04-17,4,good,,False,SCH-001
CHK-000356,STU-2026-0003,2026-04-20,4,good,"Ordinary day, attended all lectures and submitted the physics lab sheet.",False,SCH-001
CHK-000357,STU-2026-0003,2026-04-21,5,great,,False,SCH-001
CHK-000358,STU-2026-0003,2026-04-22,5,great,,False,SCH-001
CHK-000359,STU-2026-0003,2026-04-23,4,good,,False,SCH-001
CHK-000360,STU-2026-0003,2026-04-24,4,good,,False,SCH-001
CHK-000361,STU-2026-0004,2025-11-10,2,low,I am crying almost every day after classes and I don't have anyone to talk to.,False,SCH-001
CHK-000362,STU-2026-0004,2025-11-11,3,okay,,False,SCH-001
CHK-000363,STU-2026-0004,2025-11-12,2,low,Two seniors were trying to pick a fight with me outside the gymnasium.,False,SCH-001
CHK-000364,STU-2026-0004,2025-11-13,2,low,"Feeling severe burnout, no matter how hard I study my grades keep falling.",False,SCH-001
CHK-000365,STU-2026-0004,2025-11-14,2,low,,False,SCH-001
CHK-000366,STU-2026-0004,2025-11-17,3,okay,Couldn't sleep all night because I am terrified of failing the physics midterm tomorrow.,False,SCH-001
CHK-000367,STU-2026-0004,2025-11-18,3,okay,Couldn't sleep all night because I am terrified of failing the physics midterm tomorrow.,False,SCH-001
CHK-000368,STU-2026-0004,2025-11-19,3,okay,"Constantly worrying that something terrible is going to happen, can't concentrate on lectures.",False,SCH-001
CHK-000369,STU-2026-0004,2025-11-20,2,low,I feel sick to my stomach every morning before entering the school gates.,False,SCH-001
CHK-000370,STU-2026-0004,2025-11-21,3,okay,,False,SCH-001
CHK-000371,STU-2026-0004,2025-11-24,2,low,I have severe panic attacks every Sunday evening thinking about school the next morning.,False,SCH-001
CHK-000372,STU-2026-0004,2025-11-25,2,low,I feel sick to my stomach every morning before entering the school gates.,False,SCH-001
CHK-000373,STU-2026-0004,2025-11-26,3,okay,,False,SCH-001
CHK-000374,STU-2026-0004,2025-11-27,1,struggling,Persistent teasing and name-calling by seniors during assembly lineup.,False,SCH-001
CHK-000375,STU-2026-0004,2025-11-28,2,low,A student pushed me hard against the lockers in the hallway and told me to watch my back.,False,SCH-001
CHK-000376,STU-2026-0004,2025-12-01,2,low,He threw his heavy notebook straight at my face when the teacher stepped out.,False,SCH-001
CHK-000377,STU-2026-0004,2025-12-02,2,low,Dreading oral presentations so much that my throat closes up and I feel dizzy.,False,SCH-001
CHK-000378,STU-2026-0004,2025-12-03,3,okay,"Constantly worrying that something terrible is going to happen, can't concentrate on lectures.",False,SCH-001
CHK-000379,STU-2026-0004,2025-12-04,2,low,"Left out of every activity during sports period, nobody picks me for their team.",False,SCH-001
CHK-000380,STU-2026-0004,2025-12-05,2,low,I had to eat lunch in the restroom stall again because nobody would let me sit with them.,False,SCH-001
CHK-000381,STU-2026-0004,2025-12-08,3,okay,,False,SCH-001
CHK-000382,STU-2026-0004,2025-12-09,2,low,,False,SCH-001
CHK-000383,STU-2026-0004,2025-12-10,2,low,Someone cornered me near the staircase and aggressively demanded my lunch money.,False,SCH-001
CHK-000384,STU-2026-0004,2025-12-11,2,low,My heart starts pounding and my hands shake uncontrollably whenever the teacher calls on students.,False,SCH-001
CHK-000385,STU-2026-0004,2025-12-12,2,low,"The academic pressure is breaking me down, I feel like I am drowning under the workload.",True,SCH-001
CHK-000386,STU-2026-0004,2025-12-15,2,low,,False,SCH-001
CHK-000387,STU-2026-0004,2025-12-16,1,struggling,,False,SCH-001
CHK-000388,STU-2026-0004,2025-12-17,2,low,I feel completely overwhelmed by everything right now and I don't know what to do.,False,SCH-001
CHK-000389,STU-2026-0004,2025-12-18,3,okay,,False,SCH-001
CHK-000390,STU-2026-0004,2025-12-19,2,low,"I feel like I don't belong here at all, I have zero friends in my section.",False,SCH-001
CHK-000391,STU-2026-0004,2025-12-22,2,low,"I feel like I don't belong here at all, I have zero friends in my section.",False,SCH-001
CHK-000392,STU-2026-0004,2025-12-23,1,struggling,Persistent teasing and name-calling by seniors during assembly lineup.,False,SCH-001
CHK-000393,STU-2026-0004,2025-12-24,2,low,I have severe panic attacks every Sunday evening thinking about school the next morning.,False,SCH-001
CHK-000394,STU-2026-0004,2025-12-25,2,low,"The academic pressure is breaking me down, I feel like I am drowning under the workload.",False,SCH-001
CHK-000395,STU-2026-0004,2025-12-26,2,low,They made a class group chat without me and were making inside jokes about me today.,False,SCH-001
CHK-000396,STU-2026-0004,2025-12-29,3,okay,,False,SCH-001
CHK-000397,STU-2026-0004,2025-12-30,2,low,"Overwhelming nervousness about my exam ranks, I can't keep any food down today.",False,SCH-001
CHK-000398,STU-2026-0004,2025-12-31,2,low,I am crying almost every day after classes and I don't have anyone to talk to.,False,SCH-001
CHK-000399,STU-2026-0004,2026-01-01,2,low,"I feel like I don't belong here at all, I have zero friends in my section.",False,SCH-001
CHK-000400,STU-2026-0004,2026-01-02,2,low,Couldn't sleep all night because I am terrified of failing the physics midterm tomorrow.,False,SCH-001
CHK-000401,STU-2026-0004,2026-01-05,2,low,"Left out of every activity during sports period, nobody picks me for their team.",False,SCH-001
CHK-000402,STU-2026-0004,2026-01-06,2,low,,False,SCH-001
CHK-000403,STU-2026-0004,2026-01-07,2,low,"Everything feels pointless lately, I can barely get out of bed in the morning.",False,SCH-001
CHK-000404,STU-2026-0004,2026-01-08,1,struggling,I am crying almost every day after classes and I don't have anyone to talk to.,False,SCH-001
CHK-000405,STU-2026-0004,2026-01-09,2,low,I have severe panic attacks every Sunday evening thinking about school the next morning.,False,SCH-001
CHK-000406,STU-2026-0004,2026-01-12,3,okay,,False,SCH-001
CHK-000407,STU-2026-0004,2026-01-13,1,struggling,"Every time I answer a question in English class, three students mock the way I speak.",False,SCH-001
CHK-000408,STU-2026-0004,2026-01-14,2,low,I had to eat lunch in the restroom stall again because nobody would let me sit with them.,False,SCH-001
CHK-000409,STU-2026-0004,2026-01-15,2,low,"I feel like I don't belong here at all, I have zero friends in my section.",False,SCH-001
CHK-000410,STU-2026-0004,2026-01-16,3,okay,,True,SCH-001
CHK-000411,STU-2026-0004,2026-01-19,2,low,Dreading oral presentations so much that my throat closes up and I feel dizzy.,False,SCH-001
CHK-000412,STU-2026-0004,2026-01-20,1,struggling,I feel completely overwhelmed by everything right now and I don't know what to do.,False,SCH-001
CHK-000413,STU-2026-0004,2026-01-21,2,low,I was shoved down near the bleachers during recess and threatened not to report it.,False,SCH-001
CHK-000414,STU-2026-0004,2026-01-22,1,struggling,"Can't focus on anything, feeling hopeless and like I am letting everyone down.",False,SCH-001
CHK-000415,STU-2026-0004,2026-01-23,2,low,I feel sick to my stomach every morning before entering the school gates.,True,SCH-001
CHK-000416,STU-2026-0004,2026-01-26,2,low,I had to eat lunch in the restroom stall again because nobody would let me sit with them.,False,SCH-001
CHK-000417,STU-2026-0004,2026-01-27,1,struggling,"Every time I answer a question in English class, three students mock the way I speak.",False,SCH-001
CHK-000418,STU-2026-0004,2026-01-28,2,low,My heart starts pounding and my hands shake uncontrollably whenever the teacher calls on students.,False,SCH-001
CHK-000419,STU-2026-0004,2026-01-29,2,low,I have severe panic attacks every Sunday evening thinking about school the next morning.,False,SCH-001
CHK-000420,STU-2026-0004,2026-01-30,2,low,,False,SCH-001
CHK-000421,STU-2026-0004,2026-02-02,2,low,"Can't focus on anything, feeling hopeless and like I am letting everyone down.",False,SCH-001
CHK-000422,STU-2026-0004,2026-02-03,2,low,My heart starts pounding and my hands shake uncontrollably whenever the teacher calls on students.,False,SCH-001
CHK-000423,STU-2026-0004,2026-02-04,2,low,My heart starts pounding and my hands shake uncontrollably whenever the teacher calls on students.,False,SCH-001
CHK-000424,STU-2026-0004,2026-02-05,2,low,,False,SCH-001
CHK-000425,STU-2026-0004,2026-02-06,1,struggling,"Everyone ignored me during the group project discussion, it feels like I'm completely invisible.",False,SCH-001
CHK-000426,STU-2026-0004,2026-02-09,2,low,I have severe panic attacks every Sunday evening thinking about school the next morning.,False,SCH-001
CHK-000427,STU-2026-0004,2026-02-10,1,struggling,"Feeling severe burnout, no matter how hard I study my grades keep falling.",False,SCH-001
CHK-000428,STU-2026-0004,2026-02-11,2,low,He threw his heavy notebook straight at my face when the teacher stepped out.,False,SCH-001
CHK-000429,STU-2026-0004,2026-02-12,2,low,I feel sick to my stomach every morning before entering the school gates.,False,SCH-001
CHK-000430,STU-2026-0004,2026-02-13,2,low,,False,SCH-001
CHK-000431,STU-2026-0004,2026-02-16,1,struggling,I feel completely overwhelmed by everything right now and I don't know what to do.,False,SCH-001
CHK-000432,STU-2026-0004,2026-02-17,2,low,"I feel like I don't belong here at all, I have zero friends in my section.",False,SCH-001
CHK-000433,STU-2026-0004,2026-02-18,3,okay,My heart starts pounding and my hands shake uncontrollably whenever the teacher calls on students.,False,SCH-001
CHK-000434,STU-2026-0004,2026-02-19,2,low,Dreading oral presentations so much that my throat closes up and I feel dizzy.,False,SCH-001
CHK-000435,STU-2026-0004,2026-02-20,1,struggling,A group of boys keeps tripping me whenever I walk down the aisle in bus route 4.,False,SCH-001
CHK-000436,STU-2026-0004,2026-02-23,1,struggling,"Feeling severe burnout, no matter how hard I study my grades keep falling.",True,SCH-001
CHK-000437,STU-2026-0004,2026-02-24,1,struggling,A group of boys keeps tripping me whenever I walk down the aisle in bus route 4.,False,SCH-001
CHK-000438,STU-2026-0004,2026-02-25,1,struggling,,False,SCH-001
CHK-000439,STU-2026-0004,2026-02-26,1,struggling,"I sit alone every single day in the back row, nobody even says hello.",True,SCH-001
CHK-000440,STU-2026-0004,2026-02-27,1,struggling,Someone wrote awful rumors about me on the bathroom wall.,False,SCH-001
CHK-000441,STU-2026-0004,2026-03-02,2,low,"Constantly worrying that something terrible is going to happen, can't concentrate on lectures.",False,SCH-001
CHK-000442,STU-2026-0004,2026-03-03,2,low,I was shoved down near the bleachers during recess and threatened not to report it.,False,SCH-001
CHK-000443,STU-2026-0004,2026-03-04,1,struggling,,False,SCH-001
CHK-000444,STU-2026-0004,2026-03-05,2,low,Dreading oral presentations so much that my throat closes up and I feel dizzy.,False,SCH-001
CHK-000445,STU-2026-0004,2026-03-06,2,low,Couldn't sleep all night because I am terrified of failing the physics midterm tomorrow.,False,SCH-001
CHK-000446,STU-2026-0004,2026-03-09,1,struggling,,False,SCH-001
CHK-000447,STU-2026-0004,2026-03-10,2,low,"I sit alone every single day in the back row, nobody even says hello.",False,SCH-001
CHK-000448,STU-2026-0004,2026-03-11,2,low,I was shoved down near the bleachers during recess and threatened not to report it.,False,SCH-001
CHK-000449,STU-2026-0004,2026-03-12,1,struggling,"Everything feels pointless lately, I can barely get out of bed in the morning.",False,SCH-001
CHK-000450,STU-2026-0004,2026-03-13,2,low,"I feel like I don't belong here at all, I have zero friends in my section.",False,SCH-001
CHK-000451,STU-2026-0004,2026-03-16,1,struggling,"I feel like I don't belong here at all, I have zero friends in my section.",False,SCH-001
CHK-000452,STU-2026-0004,2026-03-17,1,struggling,I feel completely overwhelmed by everything right now and I don't know what to do.,False,SCH-001
CHK-000453,STU-2026-0004,2026-03-18,1,struggling,They took photos of me without permission in class and were laughing about posting them.,False,SCH-001
CHK-000454,STU-2026-0004,2026-03-19,2,low,I had to eat lunch in the restroom stall again because nobody would let me sit with them.,False,SCH-001
CHK-000455,STU-2026-0004,2026-03-20,1,struggling,"I sit alone every single day in the back row, nobody even says hello.",False,SCH-001
CHK-000456,STU-2026-0004,2026-03-23,1,struggling,"Everything feels pointless lately, I can barely get out of bed in the morning.",False,SCH-001
CHK-000457,STU-2026-0004,2026-03-24,1,struggling,"Everyone ignored me during the group project discussion, it feels like I'm completely invisible.",False,SCH-001
CHK-000458,STU-2026-0004,2026-03-25,2,low,"Everyone ignored me during the group project discussion, it feels like I'm completely invisible.",False,SCH-001
CHK-000459,STU-2026-0004,2026-03-26,2,low,"Overwhelming nervousness about my exam ranks, I can't keep any food down today.",False,SCH-001
CHK-000460,STU-2026-0004,2026-03-27,1,struggling,"Every time I answer a question in English class, three students mock the way I speak.",False,SCH-001
CHK-000461,STU-2026-0004,2026-03-30,2,low,I am crying almost every day after classes and I don't have anyone to talk to.,False,SCH-001
CHK-000462,STU-2026-0004,2026-03-31,2,low,"Overwhelming nervousness about my exam ranks, I can't keep any food down today.",False,SCH-001
CHK-000463,STU-2026-0004,2026-04-01,1,struggling,"I feel so exhausted mentally and physically, I just want to disappear for a while.",False,SCH-001
CHK-000464,STU-2026-0004,2026-04-02,2,low,They made a class group chat without me and were making inside jokes about me today.,False,SCH-001
CHK-000465,STU-2026-0004,2026-04-03,1,struggling,They took photos of me without permission in class and were laughing about posting them.,False,SCH-001
CHK-000466,STU-2026-0004,2026-04-06,1,struggling,"The academic pressure is breaking me down, I feel like I am drowning under the workload.",False,SCH-001
CHK-000467,STU-2026-0004,2026-04-07,1,struggling,"Can't focus on anything, feeling hopeless and like I am letting everyone down.",False,SCH-001
CHK-000468,STU-2026-0004,2026-04-08,1,struggling,"Feeling severe burnout, no matter how hard I study my grades keep falling.",False,SCH-001
CHK-000469,STU-2026-0004,2026-04-09,1,struggling,They stole my geometry box and threw it out of the third floor window.,False,SCH-001
CHK-000470,STU-2026-0004,2026-04-10,1,struggling,"Everything feels pointless lately, I can barely get out of bed in the morning.",False,SCH-001
CHK-000471,STU-2026-0004,2026-04-13,1,struggling,"Feeling severe burnout, no matter how hard I study my grades keep falling.",False,SCH-001
CHK-000472,STU-2026-0004,2026-04-14,1,struggling,"Every time I answer a question in English class, three students mock the way I speak.",False,SCH-001
CHK-000473,STU-2026-0004,2026-04-15,2,low,I feel sick to my stomach every morning before entering the school gates.,False,SCH-001
CHK-000474,STU-2026-0004,2026-04-16,1,struggling,"Feeling severe burnout, no matter how hard I study my grades keep falling.",False,SCH-001
CHK-000475,STU-2026-0004,2026-04-17,2,low,I had to eat lunch in the restroom stall again because nobody would let me sit with them.,False,SCH-001
CHK-000476,STU-2026-0004,2026-04-20,1,struggling,"Left out of every activity during sports period, nobody picks me for their team.",False,SCH-001
CHK-000477,STU-2026-0004,2026-04-21,1,struggling,"I feel so exhausted mentally and physically, I just want to disappear for a while.",False,SCH-001
CHK-000478,STU-2026-0004,2026-04-22,2,low,I had to eat lunch in the restroom stall again because nobody would let me sit with them.,False,SCH-001
CHK-000479,STU-2026-0004,2026-04-23,1,struggling,"Feeling severe burnout, no matter how hard I study my grades keep falling.",False,SCH-001
CHK-000480,STU-2026-0004,2026-04-24,2,low,I have severe panic attacks every Sunday evening thinking about school the next morning.,False,SCH-001
CHK-000481,STU-2026-0005,2025-11-10,3,okay,,False,SCH-001
CHK-000482,STU-2026-0005,2025-11-11,4,good,,True,SCH-001
CHK-000483,STU-2026-0005,2025-11-12,3,okay,Regular school day. Completed notes in English and started the math homework.,False,SCH-001
CHK-000484,STU-2026-0005,2025-11-13,4,good,,False,SCH-001
CHK-000485,STU-2026-0005,2025-11-14,4,good,,False,SCH-001
CHK-000486,STU-2026-0005,2025-11-17,3,okay,I have severe panic attacks every Sunday evening thinking about school the next morning.,False,SCH-001
CHK-000487,STU-2026-0005,2025-11-18,4,good,,False,SCH-001
CHK-000488,STU-2026-0005,2025-11-19,4,good,,False,SCH-001
CHK-000489,STU-2026-0005,2025-11-20,3,okay,Regular school day. Completed notes in English and started the math homework.,False,SCH-001
CHK-000490,STU-2026-0005,2025-11-21,4,good,,True,SCH-001
CHK-000491,STU-2026-0005,2025-11-24,4,good,,False,SCH-001
CHK-000492,STU-2026-0005,2025-11-25,3,okay,,False,SCH-001
CHK-000493,STU-2026-0005,2025-11-26,3,okay,,False,SCH-001
CHK-000494,STU-2026-0005,2025-11-27,4,good,,False,SCH-001
CHK-000495,STU-2026-0005,2025-11-28,4,good,,False,SCH-001
CHK-000496,STU-2026-0005,2025-12-01,3,okay,,False,SCH-001
CHK-000497,STU-2026-0005,2025-12-02,3,okay,Regular school day. Completed notes in English and started the math homework.,False,SCH-001
