studentId,examId,subjectId,marksObtained,grade,isPassed,schoolId
STU-2026-0101,EXM-0006,SUB-MATH,22.0,A,True,SCH-001
STU-2026-0102,EXM-0006,SUB-MATH,21.8,A,True,SCH-001
STU-2026-0103,EXM-0006,SUB-MATH,17.2,C,True,SCH-001
STU-2026-0104,EXM-0006,SUB-MATH,17.0,C,True,SCH-001
STU-2026-0105,EXM-0006,SUB-MATH,13.8,D,True,SCH-001
STU-2026-0106,EXM-0006,SUB-MATH,16.4,C,True,SCH-001
STU-2026-0107,EXM-0006,SUB-MATH,16.9,C,True,SCH-001
STU-2026-0108,EXM-0006,SUB-MATH,15.0,C,True,SCH-001
STU-2026-0109,EXM-0006,SUB-MATH,21.9,A,True,SCH-001
STU-2026-0110,EXM-0006,SUB-MATH,13.5,D,True,SCH-001
STU-2026-0111,EXM-0006,SUB-MATH,17.2,C,True,SCH-001
STU-2026-0112,EXM-0006,SUB-MATH,19.0,B,True,SCH-001
STU-2026-0113,EXM-0006,SUB-MATH,21.4,A,True,SCH-001
STU-2026-0114,EXM-0006,SUB-MATH,17.8,B,True,SCH-001
STU-2026-0115,EXM-0006,SUB-MATH,19.5,B,True,SCH-001
STU-2026-0116,EXM-0006,SUB-MATH,23.9,A+,True,SCH-001
STU-2026-0117,EXM-0006,SUB-MATH,21.1,A,True,SCH-001
STU-2026-0118,EXM-0006,SUB-MATH,21.3,A,True,SCH-001
STU-2026-0119,EXM-0006,SUB-MATH,24.5,A+,True,SCH-001
STU-2026-0120,EXM-0006,SUB-MATH,8.8,F,False,SCH-001
STU-2026-0121,EXM-0006,SUB-MATH,21.4,A,True,SCH-001
STU-2026-0122,EXM-0006,SUB-MATH,20.0,A,True,SCH-001
STU-2026-0123,EXM-0006,SUB-MATH,18.2,B,True,SCH-001
STU-2026-0124,EXM-0006,SUB-MATH,24.2,A+,True,SCH-001
STU-2026-0125,EXM-0006,SUB-MATH,18.4,B,True,SCH-001
STU-2026-0126,EXM-0006,SUB-MATH,20.2,A,True,SCH-001
STU-2026-0127,EXM-0006,SUB-MATH,18.8,B,True,SCH-001
STU-2026-0128,EXM-0006,SUB-MATH,12.1,F,True,SCH-001
STU-2026-0129,EXM-0006,SUB-MATH,24.7,A+,True,SCH-001
STU-2026-0130,EXM-0006,SUB-MATH,19.2,B,True,SCH-001
STU-2026-0131,EXM-0006,SUB-MATH,17.1,C,True,SCH-001
STU-2026-0132,EXM-0006,SUB-MATH,22.2,A,True,SCH-001
STU-2026-0067,EXM-0007,SUB-PHY,14.1,D,True,SCH-001
STU-2026-0068,EXM-0007,SUB-PHY,24.2,A+,True,SCH-001
STU-2026-0069,EXM-0007,SUB-PHY,18.5,B,True,SCH-001
STU-2026-0070,EXM-0007,SUB-PHY,20.8,A,True,SCH-001
STU-2026-0071,EXM-0007,SUB-PHY,18.2,B,True,SCH-001
STU-2026-0072,EXM-0007,SUB-PHY,15.6,C,True,SCH-001
STU-2026-0073,EXM-0007,SUB-PHY,17.5,B,True,SCH-001
STU-2026-0074,EXM-0007,SUB-PHY,20.4,A,True,SCH-001
STU-2026-0075,EXM-0007,SUB-PHY,19.2,B,True,SCH-001
STU-2026-0076,EXM-0007,SUB-PHY,19.0,B,True,SCH-001
STU-2026-0077,EXM-0007,SUB-PHY,19.3,B,True,SCH-001
STU-2026-0078,EXM-0007,SUB-PHY,16.9,C,True,SCH-001
STU-2026-0079,EXM-0007,SUB-PHY,18.1,B,True,SCH-001
STU-2026-0080,EXM-0007,SUB-PHY,21.0,A,True,SCH-001
STU-2026-0081,EXM-0007,SUB-PHY,15.8,C,True,SCH-001
STU-2026-0082,EXM-0007,SUB-PHY,15.5,C,True,SCH-001
STU-2026-0083,EXM-0007,SUB-PHY,16.2,C,True,SCH-001
STU-2026-0084,EXM-0007,SUB-PHY,24.8,A+,True,SCH-001
STU-2026-0085,EXM-0007,SUB-PHY,19.7,B,True,SCH-001
STU-2026-0086,EXM-0007,SUB-PHY,14.2,D,True,SCH-001
STU-2026-0087,EXM-0007,SUB-PHY,22.2,A,True,SCH-001
STU-2026-0088,EXM-0007,SUB-PHY,16.3,C,True,SCH-001
STU-2026-0089,EXM-0007,SUB-PHY,22.2,A,True,SCH-001
STU-2026-0090,EXM-0007,SUB-PHY,17.3,C,True,SCH-001
STU-2026-0091,EXM-0007,SUB-PHY,19.5,B,True,SCH-001
STU-2026-0092,EXM-0007,SUB-PHY,17.0,C,True,SCH-001
STU-2026-0093,EXM-0007,SUB-PHY,18.4,B,True,SCH-001
STU-2026-0094,EXM-0007,SUB-PHY,23.4,A+,True,SCH-001
STU-2026-0095,EXM-0007,SUB-PHY,16.9,C,True,SCH-001
STU-2026-0096,EXM-0007,SUB-PHY,18.7,B,True,SCH-001
STU-2026-0097,EXM-0007,SUB-PHY,7.8,F,False,SCH-001
STU-2026-0098,EXM-0007,SUB-PHY,22.8,A+,True,SCH-001
STU-2026-0099,EXM-0007,SUB-PHY,24.0,A+,True,SCH-001
STU-2026-0100,EXM-0007,SUB-PHY,18.8,B,True,SCH-001
STU-2026-0101,EXM-0007,SUB-PHY,20.1,A,True,SCH-001
STU-2026-0102,EXM-0007,SUB-PHY,19.6,B,True,SCH-001
STU-2026-0103,EXM-0007,SUB-PHY,16.1,C,True,SCH-001
STU-2026-0104,EXM-0007,SUB-PHY,13.9,D,True,SCH-001
STU-2026-0105,EXM-0007,SUB-PHY,12.6,D,True,SCH-001
STU-2026-0106,EXM-0007,SUB-PHY,12.5,D,True,SCH-001
STU-2026-0107,EXM-0007,SUB-PHY,14.0,D,True,SCH-001
STU-2026-0108,EXM-0007,SUB-PHY,18.1,B,True,SCH-001
STU-2026-0109,EXM-0007,SUB-PHY,23.6,A+,True,SCH-001
STU-2026-0110,EXM-0007,SUB-PHY,14.0,D,True,SCH-001
STU-2026-0111,EXM-0007,SUB-PHY,18.1,B,True,SCH-001
STU-2026-0112,EXM-0007,SUB-PHY,18.2,B,True,SCH-001
STU-2026-0113,EXM-0007,SUB-PHY,20.5,A,True,SCH-001
STU-2026-0114,EXM-0007,SUB-PHY,19.6,B,True,SCH-001
STU-2026-0115,EXM-0007,SUB-PHY,17.8,B,True,SCH-001
STU-2026-0116,EXM-0007,SUB-PHY,21.8,A,True,SCH-001
STU-2026-0117,EXM-0007,SUB-PHY,19.3,B,True,SCH-001
STU-2026-0118,EXM-0007,SUB-PHY,18.5,B,True,SCH-001
STU-2026-0119,EXM-0007,SUB-PHY,23.2,A+,True,SCH-001
STU-2026-0120,EXM-0007,SUB-PHY,7.7,F,False,SCH-001
STU-2026-0121,EXM-0007,SUB-PHY,20.9,A,True,SCH-001
STU-2026-0122,EXM-0007,SUB-PHY,22.3,A,True,SCH-001
STU-2026-0123,EXM-0007,SUB-PHY,18.5,B,True,SCH-001
STU-2026-0124,EXM-0007,SUB-PHY,22.4,A,True,SCH-001
STU-2026-0125,EXM-0007,SUB-PHY,21.6,A,True,SCH-001
STU-2026-0126,EXM-0007,SUB-PHY,21.2,A,True,SCH-001
STU-2026-0127,EXM-0007,SUB-PHY,19.0,B,True,SCH-001
STU-2026-0128,EXM-0007,SUB-PHY,13.9,D,True,SCH-001
STU-2026-0129,EXM-0007,SUB-PHY,23.2,A+,True,SCH-001
STU-2026-0130,EXM-0007,SUB-PHY,18.6,B,True,SCH-001
STU-2026-0131,EXM-0007,SUB-PHY,18.6,B,True,SCH-001
STU-2026-0132,EXM-0007,SUB-PHY,21.1,A,True,SCH-001
STU-2026-0067,EXM-0008,SUB-CHEM,15.4,C,True,SCH-001
STU-2026-0068,EXM-0008,SUB-CHEM,20.8,A,True,SCH-001
STU-2026-0069,EXM-0008,SUB-CHEM,14.3,D,True,SCH-001
STU-2026-0070,EXM-0008,SUB-CHEM,22.6,A+,True,SCH-001
STU-2026-0071,EXM-0008,SUB-CHEM,15.5,C,True,SCH-001
STU-2026-0072,EXM-0008,SUB-CHEM,15.8,C,True,SCH-001
STU-2026-0073,EXM-0008,SUB-CHEM,21.6,A,True,SCH-001
STU-2026-0074,EXM-0008,SUB-CHEM,18.2,B,True,SCH-001
STU-2026-0075,EXM-0008,SUB-CHEM,18.6,B,True,SCH-001
STU-2026-0076,EXM-0008,SUB-CHEM,19.1,B,True,SCH-001
STU-2026-0077,EXM-0008,SUB-CHEM,22.9,A+,True,SCH-001
STU-2026-0078,EXM-0008,SUB-CHEM,18.4,B,True,SCH-001
STU-2026-0079,EXM-0008,SUB-CHEM,18.8,B,True,SCH-001
STU-2026-0080,EXM-0008,SUB-CHEM,23.2,A+,True,SCH-001
STU-2026-0081,EXM-0008,SUB-CHEM,16.2,C,True,SCH-001
STU-2026-0082,EXM-0008,SUB-CHEM,16.8,C,True,SCH-001
STU-2026-0083,EXM-0008,SUB-CHEM,20.2,A,True,SCH-001
STU-2026-0084,EXM-0008,SUB-CHEM,21.1,A,True,SCH-001
STU-2026-0085,EXM-0008,SUB-CHEM,18.8,B,True,SCH-001
STU-2026-0086,EXM-0008,SUB-CHEM,12.0,F,True,SCH-001
STU-2026-0087,EXM-0008,SUB-CHEM,21.8,A,True,SCH-001
STU-2026-0088,EXM-0008,SUB-CHEM,13.5,D,True,SCH-001
STU-2026-0089,EXM-0008,SUB-CHEM,15.9,C,True,SCH-001
STU-2026-0090,EXM-0008,SUB-CHEM,22.2,A,True,SCH-001
STU-2026-0091,EXM-0008,SUB-CHEM,20.0,A,True,SCH-001
STU-2026-0092,EXM-0008,SUB-CHEM,16.5,C,True,SCH-001
STU-2026-0093,EXM-0008,SUB-CHEM,19.8,B,True,SCH-001
STU-2026-0094,EXM-0008,SUB-CHEM,19.3,B,True,SCH-001
STU-2026-0095,EXM-0008,SUB-CHEM,17.4,C,True,SCH-001
STU-2026-0096,EXM-0008,SUB-CHEM,18.6,B,True,SCH-001
STU-2026-0097,EXM-0008,SUB-CHEM,10.4,F,True,SCH-001
STU-2026-0098,EXM-0008,SUB-CHEM,20.2,A,True,SCH-001
STU-2026-0099,EXM-0008,SUB-CHEM,22.5,A+,True,SCH-001
STU-2026-0100,EXM-0008,SUB-CHEM,18.2,B,True,SCH-001
STU-2026-0101,EXM-0008,SUB-CHEM,24.5,A+,True,SCH-001
STU-2026-0102,EXM-0008,SUB-CHEM,21.7,A,True,SCH-001
STU-2026-0103,EXM-0008,SUB-CHEM,19.3,B,True,SCH-001
STU-2026-0104,EXM-0008,SUB-CHEM,15.9,C,True,SCH-001
STU-2026-0105,EXM-0008,SUB-CHEM,14.2,D,True,SCH-001
STU-2026-0106,EXM-0008,SUB-CHEM,14.7,D,True,SCH-001
STU-2026-0107,EXM-0008,SUB-CHEM,13.7,D,True,SCH-001
STU-2026-0108,EXM-0008,SUB-CHEM,20.1,A,True,SCH-001
STU-2026-0109,EXM-0008,SUB-CHEM,23.5,A+,True,SCH-001
STU-2026-0110,EXM-0008,SUB-CHEM,11.4,F,True,SCH-001
STU-2026-0111,EXM-0008,SUB-CHEM,16.2,C,True,SCH-001
STU-2026-0112,EXM-0008,SUB-CHEM,19.3,B,True,SCH-001
STU-2026-0113,EXM-0008,SUB-CHEM,19.4,B,True,SCH-001
STU-2026-0114,EXM-0008,SUB-CHEM,20.3,A,True,SCH-001
STU-2026-0115,EXM-0008,SUB-CHEM,18.4,B,True,SCH-001
STU-2026-0116,EXM-0008,SUB-CHEM,24.8,A+,True,SCH-001
STU-2026-0117,EXM-0008,SUB-CHEM,18.8,B,True,SCH-001
STU-2026-0118,EXM-0008,SUB-CHEM,20.8,A,True,SCH-001
STU-2026-0119,EXM-0008,SUB-CHEM,19.6,B,True,SCH-001
STU-2026-0120,EXM-0008,SUB-CHEM,7.8,F,False,SCH-001
STU-2026-0121,EXM-0008,SUB-CHEM,21.5,A,True,SCH-001
STU-2026-0122,EXM-0008,SUB-CHEM,20.7,A,True,SCH-001
STU-2026-0123,EXM-0008,SUB-CHEM,18.7,B,True,SCH-001
STU-2026-0124,EXM-0008,SUB-CHEM,22.5,A+,True,SCH-001
STU-2026-0125,EXM-0008,SUB-CHEM,15.2,C,True,SCH-001
STU-2026-0126,EXM-0008,SUB-CHEM,18.5,B,True,SCH-001
STU-2026-0127,EXM-0008,SUB-CHEM,20.7,A,True,SCH-001
STU-2026-0128,EXM-0008,SUB-CHEM,12.6,D,True,SCH-001
STU-2026-0129,EXM-0008,SUB-CHEM,22.4,A,True,SCH-001
STU-2026-0130,EXM-0008,SUB-CHEM,16.3,C,True,SCH-001
STU-2026-0131,EXM-0008,SUB-CHEM,22.5,A+,True,SCH-001
STU-2026-0132,EXM-0008,SUB-CHEM,18.1,B,True,SCH-001
STU-2026-0067,EXM-0009,SUB-ENG,10.1,F,True,SCH-001
STU-2026-0068,EXM-0009,SUB-ENG,22.9,A+,True,SCH-001
STU-2026-0069,EXM-0009,SUB-ENG,18.4,B,True,SCH-001
STU-2026-0070,EXM-0009,SUB-ENG,20.5,A,True,SCH-001
STU-2026-0071,EXM-0009,SUB-ENG,17.0,C,True,SCH-001
STU-2026-0072,EXM-0009,SUB-ENG,17.2,C,True,SCH-001
STU-2026-0073,EXM-0009,SUB-ENG,17.5,B,True,SCH-001
STU-2026-0074,EXM-0009,SUB-ENG,21.4,A,True,SCH-001
STU-2026-0075,EXM-0009,SUB-ENG,20.1,A,True,SCH-001
STU-2026-0076,EXM-0009,SUB-ENG,16.6,C,True,SCH-001
STU-2026-0077,EXM-0009,SUB-ENG,16.2,C,True,SCH-001
STU-2026-0078,EXM-0009,SUB-ENG,18.0,B,True,SCH-001
STU-2026-0079,EXM-0009,SUB-ENG,19.7,B,True,SCH-001
STU-2026-0080,EXM-0009,SUB-ENG,21.6,A,True,SCH-001
STU-2026-0081,EXM-0009,SUB-ENG,17.2,C,True,SCH-001
STU-2026-0082,EXM-0009,SUB-ENG,13.8,D,True,SCH-001
STU-2026-0083,EXM-0009,SUB-ENG,20.9,A,True,SCH-001
STU-2026-0084,EXM-0009,SUB-ENG,20.0,A,True,SCH-001
STU-2026-0085,EXM-0009,SUB-ENG,20.1,A,True,SCH-001
STU-2026-0086,EXM-0009,SUB-ENG,18.3,B,True,SCH-001
STU-2026-0087,EXM-0009,SUB-ENG,21.9,A,True,SCH-001
STU-2026-0088,EXM-0009,SUB-ENG,12.0,F,True,SCH-001
STU-2026-0089,EXM-0009,SUB-ENG,21.7,A,True,SCH-001
STU-2026-0090,EXM-0009,SUB-ENG,15.2,C,True,SCH-001
STU-2026-0091,EXM-0009,SUB-ENG,19.1,B,True,SCH-001
STU-2026-0092,EXM-0009,SUB-ENG,17.7,B,True,SCH-001
STU-2026-0093,EXM-0009,SUB-ENG,16.9,C,True,SCH-001
STU-2026-0094,EXM-0009,SUB-ENG,23.8,A+,True,SCH-001
STU-2026-0095,EXM-0009,SUB-ENG,18.1,B,True,SCH-001
STU-2026-0096,EXM-0009,SUB-ENG,19.3,B,True,SCH-001
STU-2026-0097,EXM-0009,SUB-ENG,9.9,F,True,SCH-001
STU-2026-0098,EXM-0009,SUB-ENG,22.7,A+,True,SCH-001
STU-2026-0099,EXM-0009,SUB-ENG,20.1,A,True,SCH-001
STU-2026-0100,EXM-0009,SUB-ENG,15.3,C,True,SCH-001
STU-2026-0101,EXM-0009,SUB-ENG,22.2,A,True,SCH-001
STU-2026-0102,EXM-0009,SUB-ENG,24.1,A+,True,SCH-001
STU-2026-0103,EXM-0009,SUB-ENG,17.1,C,True,SCH-001
STU-2026-0104,EXM-0009,SUB-ENG,14.9,D,True,SCH-001
STU-2026-0105,EXM-0009,SUB-ENG,14.3,D,True,SCH-001
STU-2026-0106,EXM-0009,SUB-ENG,10.8,F,True,SCH-001
STU-2026-0107,EXM-0009,SUB-ENG,10.5,F,True,SCH-001
STU-2026-0108,EXM-0009,SUB-ENG,18.9,B,True,SCH-001
STU-2026-0109,EXM-0009,SUB-ENG,22.0,A,True,SCH-001
STU-2026-0110,EXM-0009,SUB-ENG,12.0,F,True,SCH-001
STU-2026-0111,EXM-0009,SUB-ENG,16.6,C,True,SCH-001
STU-2026-0112,EXM-0009,SUB-ENG,17.4,C,True,SCH-001
STU-2026-0113,EXM-0009,SUB-ENG,19.5,B,True,SCH-001
STU-2026-0114,EXM-0009,SUB-ENG,24.0,A+,True,SCH-001
STU-2026-0115,EXM-0009,SUB-ENG,17.8,B,True,SCH-001
STU-2026-0116,EXM-0009,SUB-ENG,20.6,A,True,SCH-001
STU-2026-0117,EXM-0009,SUB-ENG,20.8,A,True,SCH-001
STU-2026-0118,EXM-0009,SUB-ENG,19.0,B,True,SCH-001
STU-2026-0119,EXM-0009,SUB-ENG,23.2,A+,True,SCH-001
STU-2026-0120,EXM-0009,SUB-ENG,10.1,F,True,SCH-001
STU-2026-0121,EXM-0009,SUB-ENG,20.7,A,True,SCH-001
STU-2026-0122,EXM-0009,SUB-ENG,24.8,A+,True,SCH-001
STU-2026-0123,EXM-0009,SUB-ENG,17.1,C,True,SCH-001
STU-2026-0124,EXM-0009,SUB-ENG,20.1,A,True,SCH-001
STU-2026-0125,EXM-0009,SUB-ENG,17.2,C,True,SCH-001
STU-2026-0126,EXM-0009,SUB-ENG,18.8,B,True,SCH-001
STU-2026-0127,EXM-0009,SUB-ENG,20.1,A,True,SCH-001
STU-2026-0128,EXM-0009,SUB-ENG,12.5,D,True,SCH-001
STU-2026-0129,EXM-0009,SUB-ENG,21.1,A,True,SCH-001
STU-2026-0130,EXM-0009,SUB-ENG,20.7,A,True,SCH-001
STU-2026-0131,EXM-0009,SUB-ENG,19.6,B,True,SCH-001
STU-2026-0132,EXM-0009,SUB-ENG,18.9,B,True,SCH-001
STU-2026-0067,EXM-0010,SUB-HIST,10.1,F,True,SCH-001
STU-2026-0068,EXM-0010,SUB-HIST,21.4,A,True,SCH-001
STU-2026-0069,EXM-0010,SUB-HIST,17.2,C,True,SCH-001
STU-2026-0070,EXM-0010,SUB-HIST,22.1,A,True,SCH-001
STU-2026-0071,EXM-0010,SUB-HIST,17.2,C,True,SCH-001
STU-2026-0072,EXM-0010,SUB-HIST,18.8,B,True,SCH-001
STU-2026-0073,EXM-0010,SUB-HIST,17.1,C,True,SCH-001
STU-2026-0074,EXM-0010,SUB-HIST,19.7,B,True,SCH-001
STU-2026-0075,EXM-0010,SUB-HIST,19.1,B,True,SCH-001
STU-2026-0076,EXM-0010,SUB-HIST,18.1,B,True,SCH-001
STU-2026-0077,EXM-0010,SUB-HIST,20.4,A,True,SCH-001
STU-2026-0078,EXM-0010,SUB-HIST,18.3,B,True,SCH-001
STU-2026-0079,EXM-0010,SUB-HIST,18.6,B,True,SCH-001
STU-2026-0080,EXM-0010,SUB-HIST,22.5,A+,True,SCH-001
STU-2026-0081,EXM-0010,SUB-HIST,16.4,C,True,SCH-001
STU-2026-0082,EXM-0010,SUB-HIST,11.7,F,True,SCH-001
STU-2026-0083,EXM-0010,SUB-HIST,20.4,A,True,SCH-001
STU-2026-0084,EXM-0010,SUB-HIST,19.6,B,True,SCH-001
STU-2026-0085,EXM-0010,SUB-HIST,19.6,B,True,SCH-001
STU-2026-0086,EXM-0010,SUB-HIST,17.0,C,True,SCH-001
STU-2026-0087,EXM-0010,SUB-HIST,24.4,A+,True,SCH-001
STU-2026-0088,EXM-0010,SUB-HIST,14.4,D,True,SCH-001
STU-2026-0089,EXM-0010,SUB-HIST,18.7,B,True,SCH-001
STU-2026-0090,EXM-0010,SUB-HIST,19.5,B,True,SCH-001
STU-2026-0091,EXM-0010,SUB-HIST,18.7,B,True,SCH-001
STU-2026-0092,EXM-0010,SUB-HIST,17.8,B,True,SCH-001
STU-2026-0093,EXM-0010,SUB-HIST,16.5,C,True,SCH-001
STU-2026-0094,EXM-0010,SUB-HIST,20.3,A,True,SCH-001
STU-2026-0095,EXM-0010,SUB-HIST,16.2,C,True,SCH-001
STU-2026-0096,EXM-0010,SUB-HIST,16.1,C,True,SCH-001
STU-2026-0097,EXM-0010,SUB-HIST,5.9,F,False,SCH-001
STU-2026-0098,EXM-0010,SUB-HIST,21.3,A,True,SCH-001
STU-2026-0099,EXM-0010,SUB-HIST,24.2,A+,True,SCH-001
STU-2026-0100,EXM-0010,SUB-HIST,16.9,C,True,SCH-001
STU-2026-0101,EXM-0010,SUB-HIST,20.9,A,True,SCH-001
STU-2026-0102,EXM-0010,SUB-HIST,18.5,B,True,SCH-001
STU-2026-0103,EXM-0010,SUB-HIST,17.2,C,True,SCH-001
STU-2026-0104,EXM-0010,SUB-HIST,10.7,F,True,SCH-001
STU-2026-0105,EXM-0010,SUB-HIST,13.4,D,True,SCH-001
STU-2026-0106,EXM-0010,SUB-HIST,15.2,C,True,SCH-001
STU-2026-0107,EXM-0010,SUB-HIST,15.2,C,True,SCH-001
STU-2026-0108,EXM-0010,SUB-HIST,19.5,B,True,SCH-001
STU-2026-0109,EXM-0010,SUB-HIST,23.5,A+,True,SCH-001
STU-2026-0110,EXM-0010,SUB-HIST,10.9,F,True,SCH-001
STU-2026-0111,EXM-0010,SUB-HIST,15.8,C,True,SCH-001
STU-2026-0112,EXM-0010,SUB-HIST,19.2,B,True,SCH-001
STU-2026-0113,EXM-0010,SUB-HIST,17.3,C,True,SCH-001
STU-2026-0114,EXM-0010,SUB-HIST,20.5,A,True,SCH-001
STU-2026-0115,EXM-0010,SUB-HIST,16.5,C,True,SCH-001
STU-2026-0116,EXM-0010,SUB-HIST,23.1,A+,True,SCH-001
STU-2026-0117,EXM-0010,SUB-HIST,20.0,A,True,SCH-001
STU-2026-0118,EXM-0010,SUB-HIST,21.5,A,True,SCH-001
STU-2026-0119,EXM-0010,SUB-HIST,20.4,A,True,SCH-001
STU-2026-0120,EXM-0010,SUB-HIST,10.8,F,True,SCH-001
STU-2026-0121,EXM-0010,SUB-HIST,20.8,A,True,SCH-001
STU-2026-0122,EXM-0010,SUB-HIST,23.6,A+,True,SCH-001
STU-2026-0123,EXM-0010,SUB-HIST,15.6,C,True,SCH-001
STU-2026-0124,EXM-0010,SUB-HIST,22.3,A,True,SCH-001
STU-2026-0125,EXM-0010,SUB-HIST,20.5,A,True,SCH-001
STU-2026-0126,EXM-0010,SUB-HIST,16.7,C,True,SCH-001
STU-2026-0127,EXM-0010,SUB-HIST,18.9,B,True,SCH-001
STU-2026-0128,EXM-0010,SUB-HIST,12.0,F,True,SCH-001
STU-2026-0129,EXM-0010,SUB-HIST,21.2,A,True,SCH-001
STU-2026-0130,EXM-0010,SUB-HIST,19.3,B,True,SCH-001
STU-2026-0131,EXM-0010,SUB-HIST,19.5,B,True,SCH-001
STU-2026-0132,EXM-0010,SUB-HIST,22.1,A,True,SCH-001
STU-2026-0133,EXM-0011,SUB-MATH,17.1,C,True,SCH-001
STU-2026-0134,EXM-0011,SUB-MATH,22.6,A+,True,SCH-001
STU-2026-0135,EXM-0011,SUB-MATH,19.8,B,True,SCH-001
STU-2026-0136,EXM-0011,SUB-MATH,22.0,A,True,SCH-001
STU-2026-0137,EXM-0011,SUB-MATH,13.2,D,True,SCH-001
STU-2026-0138,EXM-0011,SUB-MATH,19.5,B,True,SCH-001
STU-2026-0139,EXM-0011,SUB-MATH,18.6,B,True,SCH-001
STU-2026-0140,EXM-0011,SUB-MATH,18.5,B,True,SCH-001
STU-2026-0141,EXM-0011,SUB-MATH,19.6,B,True,SCH-001
STU-2026-0142,EXM-0011,SUB-MATH,19.0,B,True,SCH-001
STU-2026-0143,EXM-0011,SUB-MATH,23.9,A+,True,SCH-001
STU-2026-0144,EXM-0011,SUB-MATH,19.8,B,True,SCH-001
STU-2026-0145,EXM-0011,SUB-MATH,18.7,B,True,SCH-001
STU-2026-0146,EXM-0011,SUB-MATH,17.7,B,True,SCH-001
STU-2026-0147,EXM-0011,SUB-MATH,22.4,A,True,SCH-001
STU-2026-0148,EXM-0011,SUB-MATH,21.8,A,True,SCH-001
STU-2026-0149,EXM-0011,SUB-MATH,19.2,B,True,SCH-001
STU-2026-0150,EXM-0011,SUB-MATH,18.2,B,True,SCH-001
STU-2026-0151,EXM-0011,SUB-MATH,18.3,B,True,SCH-001
STU-2026-0152,EXM-0011,SUB-MATH,20.8,A,True,SCH-001
STU-2026-0153,EXM-0011,SUB-MATH,16.1,C,True,SCH-001
STU-2026-0154,EXM-0011,SUB-MATH,17.1,C,True,SCH-001
STU-2026-0155,EXM-0011,SUB-MATH,23.2,A+,True,SCH-001
STU-2026-0156,EXM-0011,SUB-MATH,19.4,B,True,SCH-001
STU-2026-0157,EXM-0011,SUB-MATH,19.1,B,True,SCH-001
STU-2026-0158,EXM-0011,SUB-MATH,19.9,B,True,SCH-001
STU-2026-0159,EXM-0011,SUB-MATH,21.0,A,True,SCH-001
STU-2026-0160,EXM-0011,SUB-MATH,14.9,D,True,SCH-001
STU-2026-0161,EXM-0011,SUB-MATH,19.4,B,True,SCH-001
STU-2026-0162,EXM-0011,SUB-MATH,18.6,B,True,SCH-001
STU-2026-0163,EXM-0011,SUB-MATH,20.4,A,True,SCH-001
STU-2026-0164,EXM-0011,SUB-MATH,19.2,B,True,SCH-001
STU-2026-0165,EXM-0011,SUB-MATH,15.3,C,True,SCH-001
STU-2026-0166,EXM-0011,SUB-MATH,17.5,B,True,SCH-001
STU-2026-0167,EXM-0011,SUB-MATH,22.2,A,True,SCH-001
STU-2026-0168,EXM-0011,SUB-MATH,18.8,B,True,SCH-001
STU-2026-0169,EXM-0011,SUB-MATH,22.0,A,True,SCH-001
STU-2026-0170,EXM-0011,SUB-MATH,16.2,C,True,SCH-001
STU-2026-0171,EXM-0011,SUB-MATH,21.3,A,True,SCH-001
STU-2026-0172,EXM-0011,SUB-MATH,15.6,C,True,SCH-001
STU-2026-0173,EXM-0011,SUB-MATH,14.6,D,True,SCH-001
STU-2026-0174,EXM-0011,SUB-MATH,19.1,B,True,SCH-001
STU-2026-0175,EXM-0011,SUB-MATH,19.8,B,True,SCH-001
STU-2026-0176,EXM-0011,SUB-MATH,18.4,B,True,SCH-001
STU-2026-0177,EXM-0011,SUB-MATH,17.8,B,True,SCH-001
STU-2026-0178,EXM-0011,SUB-MATH,18.6,B,True,SCH-001
STU-2026-0179,EXM-0011,SUB-MATH,18.1,B,True,SCH-001
STU-2026-0180,EXM-0011,SUB-MATH,14.5,D,True,SCH-001
STU-2026-0181,EXM-0011,SUB-MATH,21.0,A,True,SCH-001
STU-2026-0182,EXM-0011,SUB-MATH,17.5,B,True,SCH-001
STU-2026-0183,EXM-0011,SUB-MATH,20.8,A,True,SCH-001
STU-2026-0184,EXM-0011,SUB-MATH,19.8,B,True,SCH-001
STU-2026-0185,EXM-0011,SUB-MATH,15.6,C,True,SCH-001
STU-2026-0186,EXM-0011,SUB-MATH,13.7,D,True,SCH-001
STU-2026-0187,EXM-0011,SUB-MATH,20.5,A,True,SCH-001
STU-2026-0188,EXM-0011,SUB-MATH,21.3,A,True,SCH-001
STU-2026-0189,EXM-0011,SUB-MATH,20.0,A,True,SCH-001
STU-2026-0190,EXM-0011,SUB-MATH,19.5,B,True,SCH-001
STU-2026-0191,EXM-0011,SUB-MATH,19.9,B,True,SCH-001
STU-2026-0192,EXM-0011,SUB-MATH,22.3,A,True,SCH-001
STU-2026-0193,EXM-0011,SUB-MATH,15.2,C,True,SCH-001
STU-2026-0194,EXM-0011,SUB-MATH,18.8,B,True,SCH-001
STU-2026-0195,EXM-0011,SUB-MATH,23.7,A+,True,SCH-001
STU-2026-0196,EXM-0011,SUB-MATH,15.2,C,True,SCH-001
STU-2026-0197,EXM-0011,SUB-MATH,20.5,A,True,SCH-001
STU-2026-0198,EXM-0011,SUB-MATH,20.1,A,True,SCH-001
STU-2026-0133,EXM-0012,SUB-PHY,18.6,B,True,SCH-001
STU-2026-0134,EXM-0012,SUB-PHY,22.3,A,True,SCH-001
