studentId,performance_trend,attendance_anomaly_score,mood_avg_7d,mood_avg_30d,mood_low_count_14d,wellbeing_signal_count,homework_completion_drop,engagement_drop,behavior_concerns_30d,safety_reports_submitted,riskScore,riskCategory,isAtRisk
STU-2026-0261,-0.0073,-0.0661,3.71,4.01,1,0,0.0,0.0,0,0,0.0258,low,0
STU-2026-0262,-0.1531,-0.2604,3.0,3.25,2,1,0.0698,0.0721,2,0,0.4132,medium,0
STU-2026-0263,-0.4978,-1.2973,1.88,1.65,5,2,0.0874,0.1966,1,0,0.7401,high,1
STU-2026-0264,0.0062,0.2372,4.2,4.21,0,0,0.0,0.0,0,0,0.0372,low,0
STU-2026-0265,0.0462,-0.0603,4.38,4.19,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0266,0.107,0.1912,4.22,3.88,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0267,-0.0396,0.4492,4.51,4.26,0,0,0.0,0.0,1,0,0.02,low,0
STU-2026-0268,-0.2337,-0.3657,3.16,2.78,2,2,0.0775,0.0511,0,0,0.4343,medium,0
STU-2026-0269,0.0029,0.3212,3.77,4.06,1,0,0.0,0.0,0,0,0.0269,low,0
STU-2026-0270,0.0407,-0.078,3.97,4.63,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0271,0.0593,0.2493,5.0,4.82,0,0,0.0,0.0,1,0,0.02,low,0
STU-2026-0272,-0.056,-0.4579,3.01,2.85,1,0,0.0758,0.1094,1,0,0.4959,medium,0
STU-2026-0273,0.0333,-0.0602,4.99,4.61,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0274,0.0472,0.2402,4.73,4.44,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0275,-0.1853,-0.9608,3.45,3.6,3,0,0.0994,0.0565,1,0,0.4854,medium,0
STU-2026-0276,-0.1354,-0.8018,2.59,2.72,3,1,0.0511,0.0855,1,0,0.5055,medium,0
STU-2026-0277,0.0351,0.2056,4.61,4.32,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0278,0.0149,0.384,4.12,3.81,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0279,-0.6061,-1.1308,2.04,1.93,3,5,0.1548,0.2724,1,0,0.7594,high,1
STU-2026-0280,0.0899,0.1712,3.89,3.55,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0281,0.0409,0.2192,4.11,4.2,1,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0282,-0.0374,-0.0618,4.48,4.3,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0283,-0.1301,-0.4583,3.39,3.24,4,0,0.0742,0.1276,0,0,0.5256,medium,0
STU-2026-0284,-0.2403,-0.9331,2.39,2.72,2,0,0.1073,0.1043,1,0,0.4771,medium,0
STU-2026-0285,-0.306,-1.2969,2.33,2.06,5,1,0.0705,0.2119,1,2,0.6865,high,1
STU-2026-0286,0.0159,0.1295,5.0,4.96,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0287,-0.0392,0.2694,4.35,4.49,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0288,-0.3946,-0.5737,1.92,1.96,3,6,0.1707,0.1936,3,1,0.7274,high,1
STU-2026-0289,-0.0489,0.0056,3.81,3.97,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0290,0.0774,0.6797,3.82,3.9,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0291,-0.1128,-0.724,3.04,2.99,3,0,0.0592,0.2082,1,0,0.5523,medium,0
STU-2026-0292,-0.4684,-0.6955,1.75,1.41,6,1,0.1226,0.1903,3,1,0.7311,high,1
STU-2026-0293,-0.1391,-0.7802,3.42,3.77,1,3,0.1244,0.1089,0,0,0.4598,medium,0
STU-2026-0294,-0.0087,0.3177,3.71,3.72,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0295,0.0526,0.3389,4.77,4.78,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0296,0.0294,0.1292,4.38,4.24,0,0,0.0,0.0,0,0,0.0757,low,0
STU-2026-0297,-0.0367,0.3578,3.95,3.81,1,0,0.0,0.0,0,0,0.0255,low,0
STU-2026-0298,0.0145,0.4897,3.57,4.15,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0299,-0.0171,0.0799,3.58,3.36,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0300,-0.6921,-1.0716,1.98,1.96,9,2,0.1158,0.2262,2,1,0.7992,high,1
STU-2026-0301,0.004,-0.0844,5.0,4.52,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0302,-0.2081,-0.5375,4.0,3.91,4,2,0.0468,0.0979,0,0,0.4829,medium,0
STU-2026-0303,-0.107,-0.6161,2.68,2.92,5,0,0.0849,0.113,1,1,0.534,medium,0
STU-2026-0304,-0.0406,0.216,4.35,4.19,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0305,-0.3061,-1.249,1.42,1.9,9,1,0.0922,0.1646,2,0,0.7866,high,1
STU-2026-0306,-0.5141,-1.4433,1.96,2.15,8,1,0.1191,0.1056,2,1,0.7474,high,1
STU-2026-0307,0.0317,-0.2803,4.62,4.04,2,0,0.0,0.0,0,0,0.0667,low,0
STU-2026-0308,0.0104,0.3815,4.66,4.98,2,0,0.0,0.0,0,0,0.0424,low,0
STU-2026-0309,-0.1404,-0.2571,3.47,3.59,1,1,0.1025,0.0953,0,0,0.4409,medium,0
STU-2026-0310,-0.4246,-1.0091,2.1,2.12,12,4,0.1306,0.1551,4,0,0.7922,high,1
STU-2026-0311,0.0056,0.0441,4.47,4.35,1,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0312,0.0601,-0.0204,4.6,4.6,0,0,0.0,0.0,0,0,0.0604,low,0
STU-2026-0313,-0.0413,0.2309,3.9,4.29,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0314,0.0514,0.11,4.94,4.85,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0315,0.0293,0.4611,4.03,4.17,0,0,0.0,0.0,0,0,0.0292,low,0
STU-2026-0316,-0.6158,-1.065,2.61,2.51,4,2,0.2168,0.2347,1,0,0.7718,high,1
STU-2026-0317,0.0131,-0.264,5.0,4.97,1,0,0.0,0.0,0,0,0.0241,low,0
STU-2026-0318,0.0963,0.1166,3.87,4.29,0,0,0.0,0.0,0,0,0.0659,low,0
STU-2026-0319,-0.2654,-0.5072,2.54,2.77,2,0,0.072,0.0461,1,1,0.4686,medium,0
STU-2026-0320,-0.5964,-1.5311,2.32,2.59,4,3,0.16,0.2337,2,1,0.7764,high,1
STU-2026-0321,0.0385,-0.0017,3.97,3.56,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0322,0.1876,0.1436,3.81,3.79,1,0,0.0,0.0,0,0,0.0428,low,0
STU-2026-0323,-0.0079,0.1786,4.76,5.0,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0324,0.0231,-0.138,4.33,4.02,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0325,0.0472,0.6121,4.22,4.49,0,1,0.0,0.0,0,0,0.0319,low,0
STU-2026-0326,0.0452,0.6323,3.85,4.44,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0327,0.0533,0.1093,4.66,4.87,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0328,0.0455,0.3981,3.67,3.78,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0329,0.0786,0.2155,4.19,4.37,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0330,0.0009,0.287,4.92,4.97,0,0,0.0,0.0,1,0,0.02,low,0
STU-2026-0331,-0.0195,0.3924,4.19,4.33,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0332,0.0101,-0.0824,3.74,3.73,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0333,-0.2652,-0.118,2.98,3.37,4,1,0.0668,0.0561,1,0,0.4049,medium,0
STU-2026-0334,0.0226,0.3991,5.0,4.86,0,0,0.0,0.0,0,0,0.0248,low,0
STU-2026-0335,-0.0174,0.4025,4.53,5.0,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0336,0.048,0.2826,3.98,3.93,1,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0337,0.0436,0.3916,4.25,4.08,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0338,-0.013,0.4332,4.38,4.88,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0339,-0.1748,-0.6263,3.05,3.49,3,1,0.0452,0.1014,0,0,0.4945,medium,0
STU-2026-0340,-0.0803,-0.6167,3.22,3.24,3,0,0.0815,0.0528,0,0,0.4742,medium,0
STU-2026-0341,-0.1489,-0.8872,2.54,2.97,1,3,0.0553,0.0638,1,0,0.4572,medium,0
STU-2026-0342,0.0667,0.5768,3.92,3.93,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0343,-0.629,-1.658,2.64,2.52,6,2,0.2185,0.18,1,1,0.8037,high,1
STU-2026-0344,0.0422,0.2444,3.67,3.64,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0345,-0.0483,0.0018,4.83,4.56,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0346,0.0282,0.3051,4.72,4.38,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0347,0.0553,0.3211,4.59,3.97,2,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0348,0.046,-0.4907,4.36,4.28,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0349,0.0971,0.1469,4.11,3.67,0,0,0.0,0.0,0,0,0.0225,low,0
STU-2026-0350,-0.1358,-0.5058,3.04,3.28,5,2,0.0433,0.113,0,0,0.5246,medium,0
STU-2026-0351,-0.0102,-0.0013,4.72,4.65,1,0,0.0,0.0,0,0,0.0269,low,0
STU-2026-0352,0.0086,0.3807,4.18,4.1,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0353,-0.0145,0.2729,4.11,4.4,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0354,0.0796,0.333,4.86,4.58,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0355,-0.4965,-1.0178,2.06,2.3,9,2,0.123,0.1627,1,1,0.7696,high,1
STU-2026-0356,0.0624,0.1012,3.7,4.25,0,0,0.0,0.0,0,0,0.0392,low,0
STU-2026-0357,-0.0282,0.6368,4.39,4.54,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0358,-0.0022,0.0978,3.63,3.45,0,2,0.0,0.0,0,0,0.02,low,0
STU-2026-0359,0.0788,0.0197,3.84,4.16,0,0,0.0,0.0,0,0,0.0701,low,0
STU-2026-0360,0.0391,0.4841,4.33,4.26,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0361,-0.0124,0.1468,4.76,4.45,0,0,0.0,0.0,0,0,0.0227,low,0
STU-2026-0362,-0.0718,0.1494,3.32,3.7,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0363,-0.1821,-0.1908,3.02,2.91,0,0,0.0481,0.0607,1,0,0.4293,medium,0
STU-2026-0364,-0.2406,-0.6379,3.05,3.38,2,0,0.0977,0.1081,1,0,0.4371,medium,0
STU-2026-0365,-0.0171,0.1116,4.46,4.33,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0366,-0.0149,-0.21,4.89,4.49,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0367,-0.041,0.2782,3.69,4.35,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0368,-0.1426,-0.6925,2.89,3.01,1,1,0.0637,0.0801,0,0,0.451,medium,0
STU-2026-0369,0.0321,0.4811,4.19,4.44,0,0,0.0,0.0,0,1,0.02,low,0
STU-2026-0370,0.0947,0.2064,3.77,3.79,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0371,-0.114,-0.3085,3.38,3.61,1,0,0.0796,0.1163,0,0,0.4629,medium,0
STU-2026-0372,0.0063,0.43,4.53,4.53,0,0,0.0,0.0,0,0,0.0489,low,0
STU-2026-0373,0.0244,-0.0178,4.07,4.14,1,0,0.0,0.0,1,0,0.02,low,0
STU-2026-0374,0.0822,-0.0081,4.73,4.61,0,0,0.0,0.0,0,0,0.0282,low,0
STU-2026-0375,-0.0133,0.4827,4.04,4.33,0,0,0.0,0.0,0,0,0.0628,low,0
STU-2026-0376,-0.0207,0.5322,4.8,4.09,0,0,0.0,0.0,0,0,0.0334,low,0
STU-2026-0377,-0.3861,-1.499,2.53,2.87,7,1,0.1508,0.0948,2,1,0.7277,high,1
STU-2026-0378,-0.4994,-1.4581,2.28,1.8,7,1,0.1592,0.1924,2,0,0.7871,high,1
STU-2026-0379,0.0399,0.0747,4.04,3.4,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0380,-0.0269,0.2594,4.47,4.58,1,0,0.0,0.0,0,0,0.0528,low,0
STU-2026-0381,0.1275,-0.0711,3.87,4.15,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0382,-0.0586,-0.1713,4.76,4.35,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0383,0.0317,0.5554,3.93,4.49,2,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0384,0.0515,-0.0572,4.58,4.48,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0385,0.1144,0.1053,4.11,3.74,0,0,0.0,0.0,0,0,0.0585,low,0
STU-2026-0386,-0.3524,-1.2021,1.84,1.98,3,1,0.2587,0.2458,3,2,0.7013,high,1
STU-2026-0387,-0.2667,-1.183,2.0,2.09,5,1,0.1745,0.1392,3,1,0.7325,high,1
STU-2026-0388,-0.0478,-0.3426,3.79,3.74,0,0,0.0,0.0,0,0,0.0343,low,0
STU-2026-0389,-0.0135,-0.1051,4.78,4.28,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0390,-0.0817,-0.1666,2.69,2.73,4,2,0.0692,0.0836,0,0,0.471,medium,0
STU-2026-0391,0.06,0.0905,4.15,4.1,1,0,0.0,0.0,0,0,0.0233,low,0
STU-2026-0392,0.0554,0.195,3.91,4.02,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0393,-0.1687,-1.0663,2.02,2.69,2,0,0.1227,0.0917,2,1,0.5179,medium,0
STU-2026-0394,-0.0565,0.3297,4.34,4.53,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0395,0.0276,0.3004,4.23,4.67,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0396,0.0219,0.0999,4.28,4.54,1,0,0.0,0.0,0,0,0.0682,low,0
STU-2026-0397,-0.5213,-1.5811,1.15,1.33,5,4,0.0946,0.2179,3,2,0.7711,high,1
STU-2026-0398,-0.1394,0.3611,4.61,4.43,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0399,-0.001,-0.12,4.68,4.23,2,0,0.0,0.0,0,0,0.0315,low,0
STU-2026-0400,0.0129,-0.0307,4.7,4.34,2,0,0.0,0.0,0,0,0.0488,low,0
STU-2026-0401,0.0243,-0.1376,3.89,3.54,2,0,0.0,0.0,0,0,0.0279,low,0
STU-2026-0402,0.0462,0.0734,4.77,4.2,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0403,0.0401,-0.0107,4.54,4.03,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0404,0.0062,0.0169,4.48,4.59,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0405,-0.0685,0.6601,4.06,4.57,1,0,0.0,0.0,0,0,0.0325,low,0
STU-2026-0406,0.0686,-0.0253,4.31,4.49,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0407,-0.2374,-0.4853,3.98,3.59,3,0,0.0691,0.0964,0,0,0.5133,medium,0
STU-2026-0408,0.0585,0.0834,4.22,3.77,0,0,0.0,0.0,1,0,0.0426,low,0
STU-2026-0409,-0.0989,0.2914,3.79,4.2,0,0,0.0,0.0,0,0,0.0557,low,0
STU-2026-0410,-0.1906,-0.5932,2.54,2.86,1,0,0.0894,0.0874,1,0,0.4801,medium,0
STU-2026-0411,0.0053,-0.2977,4.31,4.22,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0412,-0.2035,-0.5102,3.25,3.63,2,1,0.0585,0.023,0,1,0.4499,medium,0
STU-2026-0413,0.0931,-0.0509,4.21,4.6,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0414,0.1092,-0.1328,4.8,4.68,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0415,-0.0078,0.2864,4.57,4.38,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0416,-0.1335,-0.728,4.12,3.73,3,2,0.0993,0.1021,0,0,0.4763,medium,0
STU-2026-0417,0.014,0.3057,4.83,4.44,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0418,-0.0146,0.6864,4.81,4.54,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0419,-0.0665,0.1807,4.29,4.15,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0420,0.0154,0.2827,4.16,3.59,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0421,0.0179,0.3146,4.5,4.24,0,0,0.0,0.0,0,0,0.0373,low,0
STU-2026-0422,0.005,-0.0644,3.67,3.46,0,1,0.0,0.0,0,0,0.0299,low,0
STU-2026-0423,0.0645,0.1031,4.15,4.63,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0424,-0.2986,-0.3068,3.35,3.43,2,0,0.071,0.1165,0,0,0.414,medium,0
STU-2026-0425,0.1453,-0.211,3.99,4.07,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0426,0.0603,0.6079,3.82,3.84,0,0,0.0,0.0,0,0,0.0487,low,0
STU-2026-0427,-0.0969,-0.4566,2.79,3.16,2,0,0.0821,0.1103,0,0,0.4585,medium,0
STU-2026-0428,0.0748,0.107,3.85,3.7,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0429,0.1079,-0.1269,3.8,4.37,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0430,0.0569,0.2508,3.42,3.16,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0431,0.0134,0.191,4.08,4.26,0,0,0.0,0.0,0,0,0.0504,low,0
STU-2026-0432,-0.054,0.5989,3.94,4.43,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0433,0.0176,-0.0378,4.75,4.69,1,0,0.0,0.0,0,0,0.0613,low,0
STU-2026-0434,0.0777,0.1204,4.67,4.32,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0435,-0.2442,-0.8666,2.92,3.57,1,3,0.1038,0.1033,0,0,0.5152,medium,0
STU-2026-0436,0.0595,0.261,4.11,4.31,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0437,-0.0082,-0.0965,3.62,4.13,0,0,0.0,0.0,0,0,0.0277,low,0
STU-2026-0438,-0.5103,-1.5225,3.07,2.29,5,3,0.1672,0.1587,3,1,0.7815,high,1
STU-2026-0439,-0.0138,0.023,4.38,4.32,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0440,-0.0139,-0.3609,4.33,4.09,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0441,-0.014,0.2938,3.74,4.32,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0442,0.0563,0.0551,4.37,4.69,0,0,0.0,0.0,0,0,0.021,low,0
STU-2026-0443,0.0694,-0.0524,4.13,4.06,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0444,0.0808,0.3339,4.48,4.19,0,0,0.0,0.0,0,0,0.023,low,0
STU-2026-0445,-0.4911,-0.8342,3.04,2.43,4,5,0.1115,0.1295,3,0,0.7313,high,1
STU-2026-0446,0.0056,0.5983,3.4,3.82,0,2,0.0,0.0,0,0,0.02,low,0
STU-2026-0447,0.0404,0.1312,4.73,4.66,0,0,0.0,0.0,0,1,0.02,low,0
STU-2026-0448,-0.0926,-0.5457,2.95,2.96,3,1,0.1042,0.0867,0,0,0.496,medium,0
STU-2026-0449,0.0895,-0.0255,3.64,3.22,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0450,-0.5353,-1.4973,1.09,1.79,6,4,0.1505,0.246,2,2,0.754,high,1
STU-2026-0451,-0.2716,-0.6985,3.3,3.26,4,0,0.1081,0.1027,0,0,0.4848,medium,0
STU-2026-0452,-0.0565,-0.6157,3.81,3.44,1,1,0.0637,0.1138,0,0,0.4614,medium,0
STU-2026-0453,0.0294,-0.0368,3.88,3.68,1,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0454,0.1179,-0.0402,4.29,4.17,1,1,0.0,0.0,0,0,0.0289,low,0
STU-2026-0455,0.0229,0.3194,4.63,4.39,0,2,0.0,0.0,0,0,0.0833,low,0
STU-2026-0456,0.0116,0.4887,4.9,4.55,1,0,0.0,0.0,0,0,0.0627,low,0
STU-2026-0457,0.0005,-0.029,3.56,3.49,1,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0458,0.0397,0.0203,4.75,4.52,0,0,0.0,0.0,0,0,0.0779,low,0
STU-2026-0459,-0.0709,0.1619,4.96,4.82,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0460,-0.5607,-0.987,2.63,2.44,4,2,0.2234,0.2029,2,0,0.7486,high,1
STU-2026-0461,0.0002,0.6448,4.51,4.66,0,0,0.0,0.0,0,0,0.055,low,0
STU-2026-0462,-0.1109,-0.3808,2.89,3.19,2,1,0.1144,0.1,0,0,0.4492,medium,0
STU-2026-0463,0.0123,0.1903,4.59,4.58,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0464,-0.1705,-0.6116,2.86,3.45,4,2,0.0965,0.075,0,0,0.4716,medium,0
STU-2026-0465,0.0587,0.3068,5.0,4.45,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0466,-0.0564,0.1893,4.24,3.81,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0467,-0.1875,-0.7062,3.78,3.8,2,2,0.0691,0.1013,2,0,0.4923,medium,0
STU-2026-0468,-0.2333,-0.365,3.47,3.53,4,0,0.1232,0.0712,1,0,0.4718,medium,0
STU-2026-0469,0.0447,0.2625,4.32,4.61,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0470,-0.2037,-0.669,2.62,2.33,1,0,0.0775,0.0698,0,0,0.4594,medium,0
STU-2026-0471,0.0045,-0.3409,4.59,4.6,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0472,-0.5198,-1.0882,2.0,1.91,8,3,0.1612,0.2312,2,0,0.761,high,1
STU-2026-0473,-0.2313,-0.7323,3.07,2.9,0,2,0.0176,0.1174,0,0,0.3836,medium,0
STU-2026-0474,-0.0549,0.1989,4.1,3.92,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0475,-0.0142,-0.0037,4.36,4.11,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0476,-0.1114,-0.0372,3.33,3.58,2,1,0.1095,0.0739,0,0,0.397,medium,0
STU-2026-0477,-0.0758,-0.5706,3.33,4.06,3,1,0.0945,0.1457,0,1,0.499,medium,0
STU-2026-0478,-0.562,-1.6789,3.06,3.07,8,3,0.1806,0.2684,3,2,0.8181,high,1
STU-2026-0479,0.0462,0.4463,3.33,4.0,0,0,0.0,0.0,1,0,0.02,low,0
STU-2026-0480,0.0107,-0.4219,3.51,4.14,0,0,0.0,0.0,0,0,0.0438,low,0
STU-2026-0481,-0.0391,0.2077,4.75,4.65,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0482,-0.0089,-0.0288,4.59,4.06,0,0,0.0,0.0,0,0,0.0357,low,0
STU-2026-0483,-0.3418,-0.9809,1.7,1.27,6,4,0.089,0.147,1,2,0.7448,high,1
STU-2026-0484,-0.0719,0.1271,4.27,4.16,0,0,0.0,0.0,0,1,0.02,low,0
STU-2026-0485,0.0095,0.7239,3.84,3.77,0,0,0.0,0.0,1,0,0.0288,low,0
STU-2026-0486,-0.1335,-0.9336,3.44,3.18,1,0,0.0902,0.0811,0,1,0.4655,medium,0
STU-2026-0487,-0.0213,0.3375,4.16,3.75,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0488,0.0191,-0.2231,3.72,4.64,0,2,0.0,0.0,0,0,0.02,low,0
STU-2026-0489,0.0069,0.0165,3.95,4.24,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0490,0.0489,0.2612,3.58,4.2,0,0,0.0,0.0,0,0,0.0457,low,0
STU-2026-0491,-0.064,0.4337,4.35,4.27,2,0,0.0,0.0,0,0,0.024,low,0
STU-2026-0492,-0.0723,0.42,2.92,3.51,1,0,0.0,0.0,0,0,0.061,low,0
STU-2026-0493,0.1285,0.6733,4.17,4.3,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0494,-0.0416,0.0862,4.01,4.11,1,0,0.0,0.0,1,1,0.02,low,0
STU-2026-0495,0.0824,0.0864,3.95,4.04,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0496,-0.7222,-1.7462,1.9,2.11,6,4,0.1456,0.1912,3,0,0.7606,high,1
STU-2026-0497,-0.6018,-1.6434,2.98,3.01,8,3,0.2591,0.2484,4,0,0.7857,high,1
STU-2026-0498,-0.1115,-0.7509,3.26,3.75,4,2,0.0585,0.1359,1,0,0.5083,medium,0
STU-2026-0499,-0.2697,-1.2151,1.72,1.83,11,2,0.1294,0.1334,1,1,0.7694,high,1
STU-2026-0500,-0.616,-2.1576,1.79,1.69,4,3,0.2732,0.2444,1,0,0.7892,high,1
STU-2026-0501,0.075,0.0954,3.86,3.62,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0502,-0.0687,0.1658,4.6,4.04,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0503,0.0376,0.4149,3.85,3.75,1,0,0.0,0.0,1,0,0.02,low,0
STU-2026-0504,0.1387,0.3854,4.38,4.69,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0505,-0.0216,-0.0749,3.73,3.97,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0506,0.0796,0.3971,3.33,3.28,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0507,0.0385,-0.0135,4.17,3.73,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0508,0.0082,-0.1732,4.36,4.07,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0509,-0.1495,-0.5676,2.25,2.35,2,1,0.0763,0.1333,1,0,0.5105,medium,0
STU-2026-0510,-0.1205,-0.7659,3.75,2.98,2,0,0.0874,0.1336,1,0,0.4853,medium,0
STU-2026-0511,-0.0939,-0.4462,3.31,3.25,2,0,0.0731,0.1065,0,1,0.4558,medium,0
STU-2026-0512,-0.1585,-0.5556,2.18,2.63,4,2,0.055,0.184,2,0,0.5511,medium,0
STU-2026-0513,-0.0549,-0.5788,3.92,4.0,2,0,0.0883,0.1075,2,0,0.539,medium,0
STU-2026-0514,0.0329,0.1716,4.33,4.54,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0515,0.0512,0.4506,3.68,3.89,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0516,-0.4945,-1.3918,2.19,2.15,9,4,0.1916,0.2028,4,0,0.757,high,1
STU-2026-0517,-0.1962,-0.6465,3.21,3.24,1,0,0.0932,0.0675,0,0,0.3983,medium,0
STU-2026-0518,-0.2528,-1.927,1.51,1.68,3,1,0.0776,0.2034,1,1,0.7593,high,1
STU-2026-0519,-0.1026,0.2917,4.46,4.57,0,0,0.0,0.0,0,0,0.0279,low,0
STU-2026-0520,0.0804,0.2444,4.19,4.1,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0521,0.0211,-0.1209,4.21,4.38,0,1,0.0,0.0,0,0,0.02,low,0
